"crym","admd_c","ana_mgpo_nm","ana_ccd_nm","admd_nm","dayofweek","sl_am","sl_ct"
202306,1126065500,"서울특별시","중랑구","망우본동","Sun",5991931,216
202306,1126065500,"서울특별시","중랑구","망우본동","Thu",3912168,166
202306,1126065500,"서울특별시","중랑구","망우본동","Tue",3976156,161
202306,1126065500,"서울특별시","중랑구","망우본동","Wed",4318153,175
202306,1126066000,"서울특별시","중랑구","망우3동","Fri",1585237,63
202306,1126066000,"서울특별시","중랑구","망우3동","Mon",847580,35
202306,1126066000,"서울특별시","중랑구","망우3동","Sat",2414853,98
202306,1126066000,"서울특별시","중랑구","망우3동","Sun",2381039,99
202306,1126066000,"서울특별시","중랑구","망우3동","Thu",1641764,64
202306,1126066000,"서울특별시","중랑구","망우3동","Tue",1235570,47
202306,1126066000,"서울특별시","중랑구","망우3동","Wed",1636440,63
202306,1126068000,"서울특별시","중랑구","신내1동","Fri",6129249,227
202306,1126068000,"서울특별시","중랑구","신내1동","Mon",5053709,194
202306,1126068000,"서울특별시","중랑구","신내1동","Sat",9275957,340
202306,1126068000,"서울특별시","중랑구","신내1동","Sun",8728634,325
202306,1126068000,"서울특별시","중랑구","신내1동","Thu",5615187,223
202306,1126068000,"서울특별시","중랑구","신내1동","Tue",5789413,214
202306,1126068000,"서울특별시","중랑구","신내1동","Wed",6103211,236
202306,1126069000,"서울특별시","중랑구","신내2동","Fri",2906434,110
202306,1126069000,"서울특별시","중랑구","신내2동","Mon",2396832,92
202306,1126069000,"서울특별시","중랑구","신내2동","Sat",3501331,143
202306,1126069000,"서울특별시","중랑구","신내2동","Sun",3121190,118
202306,1126069000,"서울특별시","중랑구","신내2동","Thu",2791990,104
202306,1126069000,"서울특별시","중랑구","신내2동","Tue",2105750,89
202306,1126069000,"서울특별시","중랑구","신내2동","Wed",2854108,115
202306,1129052500,"서울특별시","성북구","성북동","Fri",2713278,94
202306,1129052500,"서울특별시","성북구","성북동","Mon",2364828,89
202306,1129052500,"서울특별시","성북구","성북동","Sat",4312175,145
202306,1129052500,"서울특별시","성북구","성북동","Sun",4027274,125
202306,1129052500,"서울특별시","성북구","성북동","Thu",2933660,107
202306,1129052500,"서울특별시","성북구","성북동","Tue",2299645,82
202306,1129052500,"서울특별시","성북구","성북동","Wed",2900994,105
202306,1129055500,"서울특별시","성북구","삼선동","Fri",3838454,159
202306,1129055500,"서울특별시","성북구","삼선동","Mon",3832022,159
202306,1129055500,"서울특별시","성북구","삼선동","Sat",5326181,206
202306,1129055500,"서울특별시","성북구","삼선동","Sun",5252526,205
202306,1129055500,"서울특별시","성북구","삼선동","Thu",4139937,161
202306,1129055500,"서울특별시","성북구","삼선동","Tue",3111673,120
202306,1129055500,"서울특별시","성북구","삼선동","Wed",3852414,158
202306,1129057500,"서울특별시","성북구","동선동","Fri",2143215,93
202306,1129057500,"서울특별시","성북구","동선동","Mon",1547428,59
202306,1129057500,"서울특별시","성북구","동선동","Sat",2807161,116
202306,1129057500,"서울특별시","성북구","동선동","Sun",3183240,128
202306,1129057500,"서울특별시","성북구","동선동","Thu",2651463,114
202306,1129057500,"서울특별시","성북구","동선동","Tue",2141899,90
202306,1129057500,"서울특별시","성북구","동선동","Wed",2367517,95
202306,1129058000,"서울특별시","성북구","돈암1동","Fri",1565494,60
202306,1129058000,"서울특별시","성북구","돈암1동","Mon",1592417,67
202306,1129058000,"서울특별시","성북구","돈암1동","Sat",2850112,106
202306,1129058000,"서울특별시","성북구","돈암1동","Sun",3477156,127
202306,1129058000,"서울특별시","성북구","돈암1동","Thu",2498425,105
202306,1129058000,"서울특별시","성북구","돈암1동","Tue",1720190,73
202306,1129058000,"서울특별시","성북구","돈암1동","Wed",1784431,74
202306,1129059000,"서울특별시","성북구","돈암2동","Fri",4909977,185
202306,1129059000,"서울특별시","성북구","돈암2동","Mon",4239953,162
202306,1129059000,"서울특별시","성북구","돈암2동","Sat",7638414,277
202306,1129059000,"서울특별시","성북구","돈암2동","Sun",6901781,252
202306,1129059000,"서울특별시","성북구","돈암2동","Thu",5019943,194
202306,1129059000,"서울특별시","성북구","돈암2동","Tue",4295239,164
202306,1129059000,"서울특별시","성북구","돈암2동","Wed",4974205,192
202306,1129060000,"서울특별시","성북구","안암동","Fri",2204192,78
202306,1129060000,"서울특별시","성북구","안암동","Mon",1672831,69
202306,1129060000,"서울특별시","성북구","안암동","Sat",3249792,123
202306,1129060000,"서울특별시","성북구","안암동","Sun",3242973,129
202306,1129060000,"서울특별시","성북구","안암동","Thu",1945005,80
202306,1129060000,"서울특별시","성북구","안암동","Tue",2272331,92
202306,1129060000,"서울특별시","성북구","안암동","Wed",2316416,95
202306,1129061000,"서울특별시","성북구","보문동","Fri",1597765,69
202306,1129061000,"서울특별시","성북구","보문동","Mon",1926239,71
202306,1129061000,"서울특별시","성북구","보문동","Sat",3839935,150
202306,1129061000,"서울특별시","성북구","보문동","Sun",3665060,140
202306,1129061000,"서울특별시","성북구","보문동","Thu",3002123,122
202306,1129061000,"서울특별시","성북구","보문동","Tue",2341458,90
202306,1129061000,"서울특별시","성북구","보문동","Wed",2312680,101
202306,1129062000,"서울특별시","성북구","정릉1동","Fri",2828296,106
202306,1129062000,"서울특별시","성북구","정릉1동","Mon",2743500,109
202306,1129062000,"서울특별시","성북구","정릉1동","Sat",4360078,155
202306,1129062000,"서울특별시","성북구","정릉1동","Sun",3918092,136
202306,1129062000,"서울특별시","성북구","정릉1동","Thu",3091920,122
202306,1129062000,"서울특별시","성북구","정릉1동","Tue",2283428,88
202306,1129062000,"서울특별시","성북구","정릉1동","Wed",3350579,138
202306,1129063000,"서울특별시","성북구","정릉2동","Fri",3445330,141
202306,1129063000,"서울특별시","성북구","정릉2동","Mon",3389764,133
202306,1129063000,"서울특별시","성북구","정릉2동","Sat",5615485,207
202306,1129063000,"서울특별시","성북구","정릉2동","Sun",5320536,204
202306,1129063000,"서울특별시","성북구","정릉2동","Thu",4237701,162
202306,1129063000,"서울특별시","성북구","정릉2동","Tue",4096287,163
202306,1129063000,"서울특별시","성북구","정릉2동","Wed",4755780,193
202306,1129064000,"서울특별시","성북구","정릉3동","Fri",1790708,71
202306,1129064000,"서울특별시","성북구","정릉3동","Mon",1245508,58
202306,1129064000,"서울특별시","성북구","정릉3동","Sat",2592963,102
202306,1129064000,"서울특별시","성북구","정릉3동","Sun",2481633,102
202306,1129064000,"서울특별시","성북구","정릉3동","Thu",1561070,64
202306,1129064000,"서울특별시","성북구","정릉3동","Tue",1558771,62
202306,1129064000,"서울특별시","성북구","정릉3동","Wed",1649494,71
202306,1129065000,"서울특별시","성북구","정릉4동","Fri",4217173,162
202306,1129065000,"서울특별시","성북구","정릉4동","Mon",3717447,140
202306,1129065000,"서울특별시","성북구","정릉4동","Sat",6360208,239
202306,1129065000,"서울특별시","성북구","정릉4동","Sun",5295889,205
202306,1129065000,"서울특별시","성북구","정릉4동","Thu",4465033,167
202306,1129065000,"서울특별시","성북구","정릉4동","Tue",3311152,136
202306,1129065000,"서울특별시","성북구","정릉4동","Wed",4302841,164
202306,1129066000,"서울특별시","성북구","길음1동","Fri",8780968,352
202306,1129066000,"서울특별시","성북구","길음1동","Mon",7172920,285
202306,1129066000,"서울특별시","성북구","길음1동","Sat",11707461,438
202306,1129066000,"서울특별시","성북구","길음1동","Sun",12698419,458
202306,1129066000,"서울특별시","성북구","길음1동","Thu",8173727,327
202306,1129066000,"서울특별시","성북구","길음1동","Tue",6941744,274
202306,1129066000,"서울특별시","성북구","길음1동","Wed",8096055,329
202306,1129068500,"서울특별시","성북구","길음2동","Fri",4041155,158
202306,1129068500,"서울특별시","성북구","길음2동","Mon",3772463,151
202306,1129068500,"서울특별시","성북구","길음2동","Sat",5455896,195
202306,1129068500,"서울특별시","성북구","길음2동","Sun",5303211,198
202306,1129068500,"서울특별시","성북구","길음2동","Thu",4070175,167
202306,1129068500,"서울특별시","성북구","길음2동","Tue",3455691,140
202306,1129068500,"서울특별시","성북구","길음2동","Wed",4211805,173
202306,1129070500,"서울특별시","성북구","종암동","Fri",6890851,258
202306,1129070500,"서울특별시","성북구","종암동","Mon",6392690,254
202306,1129070500,"서울특별시","성북구","종암동","Sat",8477967,330
202306,1129070500,"서울특별시","성북구","종암동","Sun",9353652,337
202306,1129070500,"서울특별시","성북구","종암동","Thu",6807068,271
202306,1129070500,"서울특별시","성북구","종암동","Tue",6846956,277
202306,1129070500,"서울특별시","성북구","종암동","Wed",6531368,265
202306,1129071500,"서울특별시","성북구","월곡1동","Fri",5154339,198
202306,1129071500,"서울특별시","성북구","월곡1동","Mon",3386953,138
202306,1129071500,"서울특별시","성북구","월곡1동","Sat",5870321,218
202306,1129071500,"서울특별시","성북구","월곡1동","Sun",6875409,246
202306,1129071500,"서울특별시","성북구","월곡1동","Thu",4142739,170
202306,1129071500,"서울특별시","성북구","월곡1동","Tue",4316581,174
202306,1129071500,"서울특별시","성북구","월곡1동","Wed",4129268,171
202306,1129072500,"서울특별시","성북구","월곡2동","Fri",2638791,105
202306,1129072500,"서울특별시","성북구","월곡2동","Mon",1946062,77
202306,1129072500,"서울특별시","성북구","월곡2동","Sat",3284475,127
202306,1129072500,"서울특별시","성북구","월곡2동","Sun",3827042,146
202306,1129072500,"서울특별시","성북구","월곡2동","Thu",2529054,101
202306,1129072500,"서울특별시","성북구","월곡2동","Tue",2009836,85
202306,1129072500,"서울특별시","성북구","월곡2동","Wed",2168162,91
202306,1129076000,"서울특별시","성북구","장위1동","Fri",3425430,137
202306,1129076000,"서울특별시","성북구","장위1동","Mon",3168242,122
202306,1129076000,"서울특별시","성북구","장위1동","Sat",3777866,137
202306,1129076000,"서울특별시","성북구","장위1동","Sun",5256630,190
202306,1129076000,"서울특별시","성북구","장위1동","Thu",3895713,156
202306,1129076000,"서울특별시","성북구","장위1동","Tue",2901418,125
202306,1129076000,"서울특별시","성북구","장위1동","Wed",3686160,151
202306,1129077000,"서울특별시","성북구","장위2동","Fri",1549630,55
202306,1129077000,"서울특별시","성북구","장위2동","Mon",921640,37
202306,1129077000,"서울특별시","성북구","장위2동","Sat",2257433,71
202306,1129077000,"서울특별시","성북구","장위2동","Sun",1901779,69
202306,1129077000,"서울특별시","성북구","장위2동","Thu",1301106,50
202306,1129077000,"서울특별시","성북구","장위2동","Tue",1517440,58
202306,1129077000,"서울특별시","성북구","장위2동","Wed",1323980,50
202306,1129078000,"서울특별시","성북구","장위3동","Fri",2988698,119
202306,1129078000,"서울특별시","성북구","장위3동","Mon",2597560,104
202306,1129078000,"서울특별시","성북구","장위3동","Sat",4196178,150
202306,1129078000,"서울특별시","성북구","장위3동","Sun",3486065,134
202306,1129078000,"서울특별시","성북구","장위3동","Thu",3075856,120
202306,1129078000,"서울특별시","성북구","장위3동","Tue",2643601,107
202306,1129078000,"서울특별시","성북구","장위3동","Wed",2550260,112
202306,1129081000,"서울특별시","성북구","석관동","Fri",6132042,236
202306,1129081000,"서울특별시","성북구","석관동","Mon",4713181,197
202306,1129081000,"서울특별시","성북구","석관동","Sat",7856127,285
202306,1129081000,"서울특별시","성북구","석관동","Sun",8084931,308
202306,1129081000,"서울특별시","성북구","석관동","Thu",5816759,242
202306,1129081000,"서울특별시","성북구","석관동","Tue",4736702,204
202306,1129081000,"서울특별시","성북구","석관동","Wed",4720174,197
202306,1130553400,"서울특별시","강북구","삼양동","Fri",4498721,170
202306,1130553400,"서울특별시","강북구","삼양동","Mon",3302916,127
202306,1130553400,"서울특별시","강북구","삼양동","Sat",5542320,199
202306,1130553400,"서울특별시","강북구","삼양동","Sun",6295534,226
202306,1130553400,"서울특별시","강북구","삼양동","Thu",4314691,172
202306,1130553400,"서울특별시","강북구","삼양동","Tue",4260757,166
202306,1130553400,"서울특별시","강북구","삼양동","Wed",3452422,134
202306,1130553500,"서울특별시","강북구","미아동","Fri",2791591,110
202306,1130553500,"서울특별시","강북구","미아동","Mon",2671994,103
202306,1130553500,"서울특별시","강북구","미아동","Sat",3969049,146
202306,1130553500,"서울특별시","강북구","미아동","Sun",4102928,148
202306,1130553500,"서울특별시","강북구","미아동","Thu",3243523,120
202306,1130553500,"서울특별시","강북구","미아동","Tue",2728438,106
202306,1130553500,"서울특별시","강북구","미아동","Wed",3360970,121
202306,1130554500,"서울특별시","강북구","송중동","Fri",5646957,213
202306,1130554500,"서울특별시","강북구","송중동","Mon",4126276,165
202306,1130554500,"서울특별시","강북구","송중동","Sat",7286005,263
202306,1130554500,"서울특별시","강북구","송중동","Sun",5894938,220
202306,1130554500,"서울특별시","강북구","송중동","Thu",4755360,192
202306,1130554500,"서울특별시","강북구","송중동","Tue",4621329,197
202306,1130554500,"서울특별시","강북구","송중동","Wed",4730510,193
202306,1130555500,"서울특별시","강북구","송천동","Fri",3462404,135
202306,1130555500,"서울특별시","강북구","송천동","Mon",3221020,131
202306,1130555500,"서울특별시","강북구","송천동","Sat",4093664,155
202306,1130555500,"서울특별시","강북구","송천동","Sun",5664503,202
202306,1130555500,"서울특별시","강북구","송천동","Thu",3084497,128
202306,1130555500,"서울특별시","강북구","송천동","Tue",3056389,120
202306,1130555500,"서울특별시","강북구","송천동","Wed",3730782,142
202306,1130557500,"서울특별시","강북구","삼각산동","Fri",6965871,273
202306,1130557500,"서울특별시","강북구","삼각산동","Mon",6241115,236
202306,1130557500,"서울특별시","강북구","삼각산동","Sat",9313174,361
202306,1130557500,"서울특별시","강북구","삼각산동","Sun",9790371,362
202306,1130557500,"서울특별시","강북구","삼각산동","Thu",7451020,310
202306,1130557500,"서울특별시","강북구","삼각산동","Tue",6352235,251
202306,1130557500,"서울특별시","강북구","삼각산동","Wed",6246973,265
202306,1130559500,"서울특별시","강북구","번1동","Fri",2334165,97
202306,1130559500,"서울특별시","강북구","번1동","Mon",2031268,89
202306,1130559500,"서울특별시","강북구","번1동","Sat",3085120,134
202306,1130559500,"서울특별시","강북구","번1동","Sun",3033257,128
202306,1130559500,"서울특별시","강북구","번1동","Thu",2266989,98
202306,1130559500,"서울특별시","강북구","번1동","Tue",2412389,98
202306,1130559500,"서울특별시","강북구","번1동","Wed",2719377,125
202306,1130560300,"서울특별시","강북구","번2동","Fri",2237480,78
202306,1130560300,"서울특별시","강북구","번2동","Mon",1523940,66
202306,1130560300,"서울특별시","강북구","번2동","Sat",2500338,94
202306,1130560300,"서울특별시","강북구","번2동","Sun",2618136,102
202306,1130560300,"서울특별시","강북구","번2동","Thu",2091295,77
202306,1130560300,"서울특별시","강북구","번2동","Tue",1465258,67
202306,1130560300,"서울특별시","강북구","번2동","Wed",1748921,65
202306,1130560800,"서울특별시","강북구","번3동","Fri",1586778,57
202306,1130560800,"서울특별시","강북구","번3동","Mon",1880580,73
202306,1130560800,"서울특별시","강북구","번3동","Sat",2655689,103
202306,1130560800,"서울특별시","강북구","번3동","Sun",3032852,114
202306,1130560800,"서울특별시","강북구","번3동","Thu",1915603,78
202306,1130560800,"서울특별시","강북구","번3동","Tue",1556272,57
202306,1130560800,"서울특별시","강북구","번3동","Wed",1909835,78
202306,1130561500,"서울특별시","강북구","수유1동","Fri",2832794,108
202306,1130561500,"서울특별시","강북구","수유1동","Mon",3415662,129
202306,1130561500,"서울특별시","강북구","수유1동","Sat",5111352,202
202306,1130561500,"서울특별시","강북구","수유1동","Sun",5689674,207
202306,1130561500,"서울특별시","강북구","수유1동","Thu",3406420,141
202306,1130561500,"서울특별시","강북구","수유1동","Tue",3326089,132
202306,1130561500,"서울특별시","강북구","수유1동","Wed",3445462,144
202306,1130562500,"서울특별시","강북구","수유2동","Fri",2491505,99
202306,1130562500,"서울특별시","강북구","수유2동","Mon",1873495,74
202306,1130562500,"서울특별시","강북구","수유2동","Sat",3948155,155
202306,1130562500,"서울특별시","강북구","수유2동","Sun",3975577,159
202306,1130562500,"서울특별시","강북구","수유2동","Thu",3218010,129
202306,1130562500,"서울특별시","강북구","수유2동","Tue",2613715,108
202306,1130562500,"서울특별시","강북구","수유2동","Wed",3094532,130
202306,1130563500,"서울특별시","강북구","수유3동","Fri",3049647,116
202306,1130563500,"서울특별시","강북구","수유3동","Mon",2494336,112
202306,1130563500,"서울특별시","강북구","수유3동","Sat",3548830,146
202306,1130563500,"서울특별시","강북구","수유3동","Sun",5760776,227
202306,1130563500,"서울특별시","강북구","수유3동","Thu",3104230,124
202306,1130563500,"서울특별시","강북구","수유3동","Tue",3297845,130
202306,1130563500,"서울특별시","강북구","수유3동","Wed",4115070,158
202306,1130564500,"서울특별시","강북구","우이동","Fri",2728632,108
202306,1130564500,"서울특별시","강북구","우이동","Mon",1923490,79
202306,1130564500,"서울특별시","강북구","우이동","Sat",3671820,144
202306,1130564500,"서울특별시","강북구","우이동","Sun",3970134,154
202306,1130564500,"서울특별시","강북구","우이동","Thu",3432392,136
202306,1130564500,"서울특별시","강북구","우이동","Tue",2464722,107
202306,1130564500,"서울특별시","강북구","우이동","Wed",3461213,134
202306,1130566000,"서울특별시","강북구","인수동","Fri",3893454,153
202306,1130566000,"서울특별시","강북구","인수동","Mon",3171543,135
202306,1130566000,"서울특별시","강북구","인수동","Sat",5310640,193
202306,1130566000,"서울특별시","강북구","인수동","Sun",5435327,210
202306,1130566000,"서울특별시","강북구","인수동","Thu",3841145,149
202306,1130566000,"서울특별시","강북구","인수동","Tue",3512394,143
202306,1130566000,"서울특별시","강북구","인수동","Wed",3617359,149
202306,1132051100,"서울특별시","도봉구","창1동","Fri",3645692,148
202306,1132051100,"서울특별시","도봉구","창1동","Mon",3547302,137
202306,1132051100,"서울특별시","도봉구","창1동","Sat",4856871,179
202306,1132051100,"서울특별시","도봉구","창1동","Sun",5694267,211
202306,1132051100,"서울특별시","도봉구","창1동","Thu",3665734,152
202306,1132051100,"서울특별시","도봉구","창1동","Tue",3686341,148
202306,1132051100,"서울특별시","도봉구","창1동","Wed",3639696,153
202306,1132051200,"서울특별시","도봉구","창2동","Fri",4858386,200
202306,1132051200,"서울특별시","도봉구","창2동","Mon",3779651,156
202306,1132051200,"서울특별시","도봉구","창2동","Sat",5942244,234
202306,1132051200,"서울특별시","도봉구","창2동","Sun",7254587,288
202306,1132051200,"서울특별시","도봉구","창2동","Thu",4952663,200
202306,1132051200,"서울특별시","도봉구","창2동","Tue",4229286,171
202306,1132051200,"서울특별시","도봉구","창2동","Wed",4603937,195
202306,1132051300,"서울특별시","도봉구","창3동","Fri",1796724,72
202306,1132051300,"서울특별시","도봉구","창3동","Mon",1754044,66
202306,1132051300,"서울특별시","도봉구","창3동","Sat",2507889,94
202306,1132051300,"서울특별시","도봉구","창3동","Sun",2327975,88
202306,1132051300,"서울특별시","도봉구","창3동","Thu",2246980,92
202306,1132051300,"서울특별시","도봉구","창3동","Tue",1506560,63
202306,1132051300,"서울특별시","도봉구","창3동","Wed",1794175,62
202306,1132051400,"서울특별시","도봉구","창4동","Fri",4790828,182
202306,1132051400,"서울특별시","도봉구","창4동","Mon",3513022,142
202306,1132051400,"서울특별시","도봉구","창4동","Sat",6186402,238
202306,1132051400,"서울특별시","도봉구","창4동","Sun",6788097,257
202306,1132051400,"서울특별시","도봉구","창4동","Thu",4977554,200
202306,1132051400,"서울특별시","도봉구","창4동","Tue",4197199,159
202306,1132051400,"서울특별시","도봉구","창4동","Wed",4524658,182
202306,1132051500,"서울특별시","도봉구","창5동","Fri",4243239,177
202306,1132051500,"서울특별시","도봉구","창5동","Mon",3366853,138
202306,1132051500,"서울특별시","도봉구","창5동","Sat",5340606,187
202306,1132051500,"서울특별시","도봉구","창5동","Sun",5574519,227
202306,1132051500,"서울특별시","도봉구","창5동","Thu",3959558,168
202306,1132051500,"서울특별시","도봉구","창5동","Tue",3627940,149
202306,1132051500,"서울특별시","도봉구","창5동","Wed",4066037,167
202306,1132052100,"서울특별시","도봉구","도봉1동","Fri",2060256,87
202306,1132052100,"서울특별시","도봉구","도봉1동","Mon",1832240,76
202306,1132052100,"서울특별시","도봉구","도봉1동","Sat",3218079,118
202306,1132052100,"서울특별시","도봉구","도봉1동","Sun",2753402,105
202306,1132052100,"서울특별시","도봉구","도봉1동","Thu",2225910,90
202306,1132052100,"서울특별시","도봉구","도봉1동","Tue",2118610,85
202306,1132052100,"서울특별시","도봉구","도봉1동","Wed",2024295,76
202306,1132052200,"서울특별시","도봉구","도봉2동","Fri",3899295,159
202306,1132052200,"서울특별시","도봉구","도봉2동","Mon",2847618,105
202306,1132052200,"서울특별시","도봉구","도봉2동","Sat",4418057,163
202306,1132052200,"서울특별시","도봉구","도봉2동","Sun",4860325,172
202306,1132052200,"서울특별시","도봉구","도봉2동","Thu",3196846,132
202306,1132052200,"서울특별시","도봉구","도봉2동","Tue",2933736,114
202306,1132052200,"서울특별시","도봉구","도봉2동","Wed",3256758,126
202306,1132066000,"서울특별시","도봉구","쌍문1동","Fri",3311040,135
202306,1132066000,"서울특별시","도봉구","쌍문1동","Mon",2922625,111
202306,1132066000,"서울특별시","도봉구","쌍문1동","Sat",3775498,146
202306,1132066000,"서울특별시","도봉구","쌍문1동","Sun",4247886,170
202306,1132066000,"서울특별시","도봉구","쌍문1동","Thu",3090517,125
202306,1132066000,"서울특별시","도봉구","쌍문1동","Tue",3315913,121
202306,1132066000,"서울특별시","도봉구","쌍문1동","Wed",3742602,139
202306,1132067000,"서울특별시","도봉구","쌍문2동","Fri",2107657,91
202306,1132067000,"서울특별시","도봉구","쌍문2동","Mon",2538340,108
202306,1132067000,"서울특별시","도봉구","쌍문2동","Sat",3778162,126
202306,1132067000,"서울특별시","도봉구","쌍문2동","Sun",3318180,126
202306,1132067000,"서울특별시","도봉구","쌍문2동","Thu",2315440,95
202306,1132067000,"서울특별시","도봉구","쌍문2동","Tue",2727322,103
202306,1132067000,"서울특별시","도봉구","쌍문2동","Wed",2394273,99
202306,1132068000,"서울특별시","도봉구","쌍문3동","Fri",1685372,70
202306,1132068000,"서울특별시","도봉구","쌍문3동","Mon",1646415,70
202306,1132068000,"서울특별시","도봉구","쌍문3동","Sat",3856869,142
202306,1132068000,"서울특별시","도봉구","쌍문3동","Sun",4076980,152
202306,1132068000,"서울특별시","도봉구","쌍문3동","Thu",3087291,121
202306,1132068000,"서울특별시","도봉구","쌍문3동","Tue",2479754,104
202306,1132068000,"서울특별시","도봉구","쌍문3동","Wed",2942474,111
202306,1132068100,"서울특별시","도봉구","쌍문4동","Fri",3512365,137
202306,1132068100,"서울특별시","도봉구","쌍문4동","Mon",2452468,100
202306,1132068100,"서울특별시","도봉구","쌍문4동","Sat",4695457,169
202306,1132068100,"서울특별시","도봉구","쌍문4동","Sun",4332106,169
202306,1132068100,"서울특별시","도봉구","쌍문4동","Thu",3986193,151
202306,1132068100,"서울특별시","도봉구","쌍문4동","Tue",2858217,114
202306,1132068100,"서울특별시","도봉구","쌍문4동","Wed",4114424,164
202306,1132069000,"서울특별시","도봉구","방학1동","Fri",4903927,184
202306,1132069000,"서울특별시","도봉구","방학1동","Mon",4231520,172
202306,1132069000,"서울특별시","도봉구","방학1동","Sat",7128770,263
202306,1132069000,"서울특별시","도봉구","방학1동","Sun",6759479,254
202306,1132069000,"서울특별시","도봉구","방학1동","Thu",5847299,225
202306,1132069000,"서울특별시","도봉구","방학1동","Tue",4938843,196
202306,1132069000,"서울특별시","도봉구","방학1동","Wed",3977096,160
202306,1132070000,"서울특별시","도봉구","방학2동","Fri",1793151,73
202306,1132070000,"서울특별시","도봉구","방학2동","Mon",2005122,74
202306,1132070000,"서울특별시","도봉구","방학2동","Sat",2889871,116
202306,1132070000,"서울특별시","도봉구","방학2동","Sun",2900879,115
202306,1132070000,"서울특별시","도봉구","방학2동","Thu",2041562,83
202306,1132070000,"서울특별시","도봉구","방학2동","Tue",2393001,87
202306,1132070000,"서울특별시","도봉구","방학2동","Wed",2521388,97
202306,1132071000,"서울특별시","도봉구","방학3동","Fri",4805400,177
202306,1132071000,"서울특별시","도봉구","방학3동","Mon",4833016,192
202306,1132071000,"서울특별시","도봉구","방학3동","Sat",6465892,253
202306,1132071000,"서울특별시","도봉구","방학3동","Sun",6159221,237
202306,1132071000,"서울특별시","도봉구","방학3동","Thu",4892807,194
202306,1132071000,"서울특별시","도봉구","방학3동","Tue",4060674,162
202306,1132071000,"서울특별시","도봉구","방학3동","Wed",4683879,175
202306,1135056000,"서울특별시","노원구","월계1동","Fri",3580012,136
202306,1135056000,"서울특별시","노원구","월계1동","Mon",2898106,118
202306,1135056000,"서울특별시","노원구","월계1동","Sat",4508288,163
202306,1135056000,"서울특별시","노원구","월계1동","Sun",4987482,179
202306,1135056000,"서울특별시","노원구","월계1동","Thu",4237148,172
202306,1135056000,"서울특별시","노원구","월계1동","Tue",3318777,130
202306,1135056000,"서울특별시","노원구","월계1동","Wed",3710732,149
202306,1135057000,"서울특별시","노원구","월계2동","Fri",4168174,160
202306,1135057000,"서울특별시","노원구","월계2동","Mon",4191830,159
202306,1135057000,"서울특별시","노원구","월계2동","Sat",4961607,191
202306,1135057000,"서울특별시","노원구","월계2동","Sun",4623808,182
202306,1135057000,"서울특별시","노원구","월계2동","Thu",4680838,176
202306,1135057000,"서울특별시","노원구","월계2동","Tue",3791980,150
202306,1135057000,"서울특별시","노원구","월계2동","Wed",4544217,178
202306,1135058000,"서울특별시","노원구","월계3동","Fri",4293699,182
202306,1135058000,"서울특별시","노원구","월계3동","Mon",3703508,148
202306,1135058000,"서울특별시","노원구","월계3동","Sat",6613075,246
202306,1135058000,"서울특별시","노원구","월계3동","Sun",6705681,264
202306,1135058000,"서울특별시","노원구","월계3동","Thu",4622704,196
202306,1135058000,"서울특별시","노원구","월계3동","Tue",4030360,166
202306,1135058000,"서울특별시","노원구","월계3동","Wed",4876233,188
202306,1135059500,"서울특별시","노원구","공릉1동","Fri",5199885,198
202306,1135059500,"서울특별시","노원구","공릉1동","Mon",3816500,166
202306,1135059500,"서울특별시","노원구","공릉1동","Sat",6086513,243
202306,1135059500,"서울특별시","노원구","공릉1동","Sun",6897775,283
202306,1135059500,"서울특별시","노원구","공릉1동","Thu",4604174,200
202306,1135059500,"서울특별시","노원구","공릉1동","Tue",4994177,198
202306,1135059500,"서울특별시","노원구","공릉1동","Wed",5178787,200
202306,1135060000,"서울특별시","노원구","공릉2동","Fri",7934754,314
202306,1135060000,"서울특별시","노원구","공릉2동","Mon",6004636,244
202306,1135060000,"서울특별시","노원구","공릉2동","Sat",9694245,370
202306,1135060000,"서울특별시","노원구","공릉2동","Sun",10574393,402
202306,1135060000,"서울특별시","노원구","공릉2동","Thu",8082100,335
202306,1135060000,"서울특별시","노원구","공릉2동","Tue",6286416,238
202306,1135060000,"서울특별시","노원구","공릉2동","Wed",8898855,354
202306,1135061100,"서울특별시","노원구","하계1동","Fri",4671822,180
202306,1135061100,"서울특별시","노원구","하계1동","Mon",4236210,178
202306,1135061100,"서울특별시","노원구","하계1동","Sat",6630722,251
202306,1135061100,"서울특별시","노원구","하계1동","Sun",7042572,254
202306,1135061100,"서울특별시","노원구","하계1동","Thu",5455470,208
202306,1135061100,"서울특별시","노원구","하계1동","Tue",4636216,179
202306,1135061100,"서울특별시","노원구","하계1동","Wed",4952038,198
202306,1135061200,"서울특별시","노원구","하계2동","Fri",4048193,169
202306,1135061200,"서울특별시","노원구","하계2동","Mon",3567246,132
202306,1135061200,"서울특별시","노원구","하계2동","Sat",5893995,215
202306,1135061200,"서울특별시","노원구","하계2동","Sun",6465273,246
202306,1135061200,"서울특별시","노원구","하계2동","Thu",4547065,185
202306,1135061200,"서울특별시","노원구","하계2동","Tue",4327829,158
202306,1135061200,"서울특별시","노원구","하계2동","Wed",3315877,127
202306,1135061900,"서울특별시","노원구","중계본동","Fri",7190528,268
202306,1135061900,"서울특별시","노원구","중계본동","Mon",5575379,222
202306,1135061900,"서울특별시","노원구","중계본동","Sat",8796273,311
